actorId,movieId,,
55097,456098,,
146080,12169,,
1013081,36495,,
1537354,48599,,
34748,212926,,
1609670,10162,,
19753,1892,,
1180870,280755,,
6352,42201,,
64222,21871,,
1531367,11127,,
1525268,456098,,
15854,8489,,
95624,77012,,
39848,319337,,
74875,56156,,
20562,75674,,
11953,104711,,
1302054,106887,,
1003,9664,,
80019,37958,,
138047,38516,,
1148322,166733,,
70243,97400,,
1394481,65057,,
1333,48791,,
235418,10437,,
142244,30941,,
1566183,121856,,
74428,45272,,
16475,40506,,
1194750,210947,,
78305,27191,,
1490761,351694,,
1082661,126421,,
38673,187017,,
41250,25199,,
51682,50014,,
35957,2395,,
47336,19099,,
165427,135858,,
21814,29290,,
1647842,101029,,
86170,44835,,
7333,78320,,
224,70779,,
212083,35552,,
21703,51145,,
88599,21138,,
184981,149926,,
950967,13548,,
119811,9738,,
19612,42676,,
1514695,20438,,
75199,13776,,
1557070,363992,,
84229,72241,,
32290,28389,,
54447,73931,,
62442,54045,,
148017,188180,,
569,26390,,
27391,49767,,
2757,85841,,
11128,68443,,
128609,117377,,
1671594,316603,,
163333,14241,,
734,87897,,
1178618,13945,,
583304,99920,,
1608066,393629,,
4355,2897,,
1043348,96958,,
1171600,7300,,
115719,36614,,
138145,48993,,
14147,76200,,
585511,412213,,
1660692,240745,,
62880,10075,,
125841,78734,,
103672,95137,,
583687,423453,,
1468673,22490,,
81703,239562,,
1623656,18666,,
125454,41012,,
1159359,32552,,
102403,6723,,
127261,73208,,
1287013,250902,,
1560922,333596,,
545538,67451,,
34756,52228,,
119827,376812,,
3343,29284,,
37941,4552,,
117165,351339,,
1744089,321612,,
5483,15044,,
1820203,269057,,
1719900,28090,,
1283055,193756,,
1070315,254126,,
1115118,29787,,
1501998,15263,,
62127,1713,,
34209,124115,,
63210,10089,,
1923,675,,
1643968,79362,,
134260,112501,,
1704326,340101,,
18329,9652,,
214999,39262,,
999939,84090,,
21245,18089,,
97978,27498,,
1539579,241843,,
1542482,87415,,
111581,28289,,
108432,100528,,
932695,156981,,
9780,59962,,
11550,777,,
1209525,223932,,
17078,204255,,
11074,2005,,
15915,234356,,
130494,13485,,
168829,259695,,
141458,11324,,
1204,303858,,
55105,36093,,
27125,17771,,
29274,94182,,
77354,18681,,
1259779,26651,,
1895599,15092,,
134346,55197,,
224423,56511,,
1393682,2103,,
82819,23966,,
76379,38382,,
1080023,85549,,
568614,8445,,
1132786,26635,,
109214,17443,,
1099261,157115,,
14574,31579,,
1452442,55580,,
229407,114030,,
35783,185153,,
145987,72602,,
5970,115187,,
104243,297023,,
226023,57382,,
33121,157849,,
61958,177572,,
94627,25624,,
1502785,9480,,
1390676,286313,,
23776,46138,,
1502414,40061,,
1532,8920,,
78587,8881,,
179840,164286,,
1665024,302156,,
8785,10199,,
1001789,74879,,
63465,18113,,
1034681,310119,,
78869,10775,,
42844,5335,,
1172846,67748,,
1452953,204784,,
140296,13549,,
79213,188984,,
14812,53520,,
79189,59120,,
1275724,173327,,
62266,10034,,
233832,252028,,
1865179,348631,,
1253408,9061,,
1819570,17352,,
194985,951,,
53650,277547,,
96721,112284,,
1427105,29353,,
567129,214250,,
39960,73682,,
1195518,318781,,
3150,42990,,
548053,48943,,
14974,996,,
83055,18417,,
1466154,20643,,
5526,206192,,
65123,32206,,
1663401,165904,,
18974,7547,,
115457,66799,,
7685,89307,,
980360,43781,,
1177921,31798,,
30676,18209,,
85033,20145,,
1520920,63215,,
2878,1930,,
1661265,409502,,
12899,55950,,
76855,52629,,
1487,11577,,
167081,50725,,
1105222,133369,,
81233,173845,,
934971,33447,,
73818,12816,,
1240486,295315,,
121809,36779,,
239853,99762,,
992797,26813,,
5576,12509,,
58305,9646,,
7124,131815,,
223290,5842,,
1753979,342737,,
1085740,48016,,
1352,152635,,
90764,46203,,
1808632,369524,,
1322634,257343,,
8434,16790,,
1241030,10394,,
7026,245906,,
97785,41625,,
1307007,20431,,
90624,43450,,
61219,24803,,
24544,213917,,
1881651,423,,
110011,33057,,
1726176,703,,
590157,30810,,
246,4934,,
1090063,15837,,
14593,73534,,
1893749,96366,,
26847,7348,,
2619,205,,
1752,250777,,
39188,26787,,
16564,57012,,
5365,43549,,
1573776,82631,,
147453,53174,,
11180,767,,
129604,43550,,
1212960,73943,,
1720918,10673,,
59640,16729,,
14955,63512,,
1145861,86838,,
997803,35206,,
24318,32316,,
61981,44912,,
16021,3131,,
975343,147829,,
90748,23134,,
741,11120,,
13784,12239,,
105794,25503,,
21088,425,,
1239704,125874,,
42824,56171,,
29658,3024,,
27260,28424,,
85227,73682,,
30018,3589,,
1012109,41411,,
1416534,206487,,
59072,9773,,
590617,81038,,
34365,242631,,
94954,58096,,
7108,95043,,
1176431,190250,,
16754,2125,,
19907,52274,,
31028,58985,,
235437,123691,,
1218238,381737,,
1749283,314,,
1401531,99861,,
1075092,3116,,
925,10164,,
19868,64123,,
116081,36737,,
211521,386891,,
69378,335640,,
95337,22498,,
3757,9564,,
104522,129609,,
1585050,385320,,
100800,28437,,
34785,69544,,
62105,10544,,
543586,27740,,
1012248,393695,,
4726,9785,,
1214063,47863,,
1039238,105678,,
32437,53576,,
1604604,246655,,
1126237,50497,,
1246620,177790,,
1083306,11878,,
4800,11081,,
30289,3589,,
78309,232034,,
1185089,8436,,
14265,10794,,
9188,1618,,
1488153,25571,,
16250,424634,,
81212,117377,,
552522,26425,,
91708,56156,,
66459,10754,,
99287,148622,,
1318587,27906,,
52792,171274,,
240067,103717,,
121335,43837,,
28743,11309,,
1136829,105627,,
153583,37843,,
130441,15462,,
127808,42325,,
101733,28723,,
534231,305309,,
3784,3423,,
6474,14057,,
1056670,27986,,
1317528,125553,,
232059,43092,,
106991,159727,,
1763746,68817,,
6001,228432,,
1793045,293670,,
2701,59100,,
47433,6029,,
78643,15717,,
53397,7944,,
120755,27854,,
123212,77948,,
1599257,206647,,
1024395,118624,,
30686,33740,,
2394,193,,
562622,16059,,
458642,74586,,
86085,15977,,
60698,103635,,
66446,69778,,
21202,18129,,
1190224,38323,,
31713,70,,
382,129405,,
94838,31486,,
1443153,53693,,
1395705,59118,,
2684,357530,,
6014,61823,,
1106543,330947,,
945542,238636,,
34054,28478,,
96928,38282,,
1339,264264,,
41883,73846,,
938629,665,,
18472,54557,,
3052,73565,,
1770586,20697,,
108076,31404,,
143391,408194,,
939839,23916,,
10083,32644,,
590886,63880,,
17342,8874,,
1477955,353728,,
1904909,64458,,
1584544,274,,
62,359412,,
19996,128276,,
31514,10185,,
937200,10452,,
10804,82106,,
1056233,100825,,
30601,11590,,
1252852,285838,,
1030413,71756,,
1200862,169813,,
34334,125873,,
1351508,58421,,
55085,17436,,
122853,32446,,
20212,58770,,
14455,113757,,
36170,37626,,
1706602,47933,,
91494,254302,,
1503754,238615,,
90753,268788,,
1033782,103413,,
93648,29263,,
1527210,205584,,
3784,152635,,
36665,14055,,
556851,83475,,
1099459,289923,,
1768213,70069,,
975632,118716,,
26142,54109,,
174158,66178,,
3202,9377,,
1525509,353345,,
7906,10875,,
10371,11592,,
58906,9755,,
1386827,4347,,
1849273,9548,,
43323,26388,,
1381182,19621,,
61792,9997,,
121243,40685,,
73214,53693,,
1741320,374205,,
1984,10731,,
60804,16290,,
1334470,278730,,
44058,5550,,
1462431,283227,,
58593,64686,,
11664,9962,,
1674643,77949,,
1272,117,,
57566,250660,,
51230,25952,,
3713,41801,,
1636777,354979,,
938,13455,,
1356,10795,,
136558,213857,,
655,20759,,
126451,41427,,
86843,20946,,
10361,38731,,
571265,20352,,
160250,11519,,
174580,135855,,
103069,29959,,
1681979,29871,,
12642,17771,,
15899,259389,,
1780348,2501,,
51389,45612,,
7853,35588,,
94402,12235,,
39165,61738,,
140161,157843,,
65524,62956,,
1033293,19490,,
1271,11060,,
1120221,25528,,
1205128,7191,,
8930,36819,,
103899,29463,,
11519,134374,,
21967,28387,,
61981,10634,,
223675,70954,,
738,135921,,
80542,13073,,
16314,4497,,
1885872,4896,,
83352,14624,,
168679,316002,,
82879,26974,,
78789,188161,,
5740,74550,,
930174,23159,,
27725,23614,,
40952,26190,,
10137,2118,,
179548,10661,,
183519,68718,,
28640,1887,,
34983,22466,,
122994,82743,,
1282652,133121,,
1443,132,,
8240,43875,,
9967,367966,,
3198,42527,,
91557,24049,,
1625680,426265,,
107758,31185,,
21163,152023,,
1560356,305943,,
48418,5528,,
10556,42603,,
13342,212899,,
80596,55638,,
37884,22386,,
11884,18045,,
89307,22707,,
1447218,10625,,
14689,169883,,
1439327,15824,,
233523,121725,,
18324,1969,,
119991,43649,,
53974,44978,,
9857,6945,,
2922,3484,,
35321,22292,,
89979,19675,,
854,25381,,
29261,95348,,
137950,46971,,
1425116,85277,,
92897,52784,,
1203320,215373,,
37247,78401,,
1121961,354110,,
1833766,113012,,
1046805,42879,,
707,9612,,
6548,67314,,
1075020,302376,,
1758329,19213,,
80155,16235,,
78773,41463,,
1760858,99861,,
1739280,39254,,
167564,345874,,
10168,59075,,
121146,51367,,
130585,33740,,
19326,9333,,
1036358,1849,,
1609624,268920,,
17403,10054,,
1244561,56338,,
51119,6641,,
2128,214,,
83981,30180,,
96068,174792,,
30216,24807,,
555068,26554,,
26860,2669,,
39112,193661,,
124868,48395,,
58224,353069,,
102429,14976,,
147041,53010,,
87328,54081,,
1174992,193380,,
1353656,2080,,
124748,324852,,
78423,382591,,
1204578,86209,,
1271019,147722,,
20380,1975,,
1486203,373841,,
1491143,84719,,
1493756,173897,,
2478,20357,,
6640,310593,,
1891509,430826,,
7683,29846,,
1079037,3088,,
80616,101299,,
131,1949,,
60961,9957,,
9745,64897,,
23708,11777,,
20750,77875,,
1503692,249070,,
83591,21555,,
1196197,80211,,
35768,37190,,
39441,67756,,
1476066,277710,,
99311,29266,,
1552104,30452,,
1012479,13555,,
223105,55774,,
14664,207636,,
1741754,34937,,
80167,16235,,
78501,15674,,
1457476,169917,,
62976,331501,,
71641,122188,,
1487590,279144,,
550870,68341,,
1049351,110351,,
1315173,267483,,
1327364,232739,,
1116145,248946,,
77277,152748,,
62312,65990,,
9257,175924,,
1888619,136663,,
14731,27380,,
21544,10337,,
2784,25551,,
19011,101609,,
1272388,147164,,
76974,118536,,
209764,91333,,
7447,15314,,
14671,55058,,
76390,315362,,
1205990,26428,,
153505,33541,,
3223,114719,,
40962,17276,,
3548,12454,,
10300,685,,
1217688,291680,,
1664216,53404,,
76102,12596,,
10224,154073,,
29127,108222,,
1735658,324668,,
17030,42223,,
1379281,205596,,
1596647,17221,,
6818,172004,,
151522,43370,,
1804169,305943,,
1321964,270886,,
2101,43049,,
860,43799,,
18819,215042,,
27632,60951,,
1710813,290637,,
70990,56132,,
1732420,408272,,
1289505,55787,,
1857021,94585,,
1098732,241927,,
19020,100420,,
1334331,278706,,
121257,132883,,
193,35588,,
63694,21966,,
1481123,346,,
38104,163837,,
1466,10905,,
37870,31930,,
18818,227262,,
97132,67742,,
626431,83446,,
1075114,121875,,
74409,60695,,
27752,19766,,
7167,863,,
1320476,287169,,
1757142,31542,,
105713,30117,,
3978,72359,,
46280,45515,,
1290276,149893,,
63985,1441,,
136895,22575,,
568084,73099,,
40623,4952,,
60778,9949,,
1131847,146778,,
999790,353433,,
225150,56897,,
102222,435707,,
1261972,1213,,
14455,17382,,
27176,381034,,
4520,3489,,
939656,46260,,
88947,131098,,
13259,99592,,
78501,11397,,
58374,366045,,
1052876,11322,,
18325,11831,,
1173099,76203,,
1291803,18015,,
1383511,100042,,
1060194,11619,,
92487,16411,,
119667,31472,,
1148750,11,,
181701,71254,,
29368,2988,,
1167437,52297,,
87020,14427,,
88192,22075,,
1378648,209451,,
14969,66701,,
1572347,154030,,
27396,42234,,
20361,59809,,
1817773,192695,,
590127,79580,,
106878,343304,,
121257,37698,,
25159,2457,,
58478,15258,,
2461,943,,
2377,1659,,
85073,276907,,
1151393,169343,,
1240487,397422,,
25849,1691,,
58608,41577,,
39195,430365,,
931104,104709,,
34268,108246,,
1703345,34068,,
20392,4175,,
1196831,201386,,
19588,169934,,
1422221,433410,,
124867,416569,,
15735,137984,,
82748,28023,,
17421,375082,,
551981,68555,,
14671,19051,,
1585399,346672,,
462483,111109,,
24358,77887,,
17844,1594,,
137029,37959,,
78962,140823,,
2244,178146,,
1811961,198521,,
1426645,240832,,
4483,31005,,
93310,38222,,
113694,35069,,
1568225,55457,,
50,49685,,
19958,8270,,
466505,208968,,
38560,17707,,
55866,8741,,
52415,199420,,
933123,266433,,
174426,576,,
10672,49060,,
53588,27886,,
1207517,407172,,
210794,617,,
40962,5066,,
1865843,340101,,
16506,11187,,
122022,73835,,
3810,60281,,
40947,19254,,
1092939,115596,,
20333,28632,,
12111,87825,,
1181403,139380,,
90399,23628,,
68287,14977,,
6970,31858,,
121529,43409,,
84230,43875,,
30609,29083,,
80758,35791,,
33448,80591,,
2133,43593,,
1651317,68365,,
1145640,105915,,
6071,76649,,
1521827,347064,,
156206,143928,,
1206599,216546,,
928638,23168,,
27652,2923,,
1468394,11931,,
5657,46021,,
7132,11191,,
1112525,287284,,
72339,18940,,
237501,46592,,
98421,257974,,
10130,82519,,
1823314,405040,,
126471,11412,,
95013,70702,,
131658,135812,,
1651964,318846,,
966053,9339,,
92619,22175,,
145251,32690,,
213001,419459,,
19400,118955,,
43202,50601,,
9631,296121,,
59315,134602,,
551942,40029,,
89101,27974,,
1465303,296100,,
33819,28812,,
1104770,333386,,
103366,43857,,
1420897,14615,,
1205412,220500,,
36651,47144,,
84407,20308,,
237355,42461,,
82490,188465,,
2096,62648,,
137619,46879,,
123632,11935,,
15136,76157,,
1753550,18240,,
29977,11231,,
112566,79781,,
40403,215538,,
121323,76382,,
1652618,353725,,
115769,98125,,
583836,11615,,
6718,10937,,
20492,17209,,
72118,450530,,
5802,86768,,
170189,2141,,
18266,9651,,
56083,8847,,
79617,16147,,
17753,290379,,
19839,11062,,
1684514,116521,,
41234,112687,,
9207,20712,,
93170,40950,,
1164460,329805,,
1359461,267935,,
1106286,136867,,
95313,54568,,
1718444,82767,,
62035,10016,,
91477,13013,,
1633274,330764,,
544797,59405,,
123818,17903,,
42565,31890,,
3150,11800,,
78406,14422,,
287,16869,,
29784,13825,,
48377,98120,,
1909,287903,,
85178,13613,,
40979,44250,,
1410159,31413,,
14873,30630,,
6213,9798,,
1456543,1497,,
1890520,23592,,
80634,80387,,
5300,48660,,
42740,316347,,
86860,35428,,
38622,48138,,
13354,100420,,
9781,19489,,
21089,11973,,
28412,101669,,
1379295,280996,,
20212,2755,,
43244,84105,,
14892,20065,,
106584,188001,,
117694,22994,,
76064,282298,,
1092908,212606,,
1715729,429918,,
1508653,244264,,
109863,43788,,
1295160,404141,,
430313,254188,,
1198882,132506,,
1385073,11092,,
86858,42143,,
1047407,3090,,
563559,278924,,
129205,47971,,
148136,22908,,
1190398,59475,,
34234,285400,,
12371,10016,,
555854,294086,,
21248,89068,,
854,18702,,
58478,36575,,
85367,57221,,
1213777,1368,,
124686,215999,,
151137,241552,,
1248,2502,,
12974,10496,,
1823406,180863,,
1454077,20616,,
17628,124461,,
73514,11644,,
1612163,79631,,
136761,307103,,
175082,274,,
27587,2182,,
8318,19103,,
18688,12526,,
1872246,71120,,
1427894,117691,,
83937,44734,,
1614440,284052,,
1203116,218381,,
12147,11897,,
1540235,323677,,
3293,245,,
15139,95838,,
1081494,68004,,
72305,245700,,
6265,460,,
1879672,325712,,
3895,1493,,
78847,197737,,
56322,57089,,
8839,899,,
79868,16171,,
145639,130736,,
2368,23111,,
1388256,49026,,
1898233,255160,,
3636,45512,,
142677,410729,,
111640,3177,,
41699,5157,,
131003,61523,,
37627,62009,,
61905,226140,,
58691,4258,,
100600,105,,
69827,11553,,
1199224,11020,,
1522103,5503,,
115032,14962,,
1473866,107,,
7683,42727,,
1531612,340275,,
59297,14758,,
3140,72901,,
192534,18973,,
217144,15877,,
133436,256118,,
1052769,116236,,
1089016,169298,,
38746,4652,,
75463,301629,,
8262,101803,,
1042201,43821,,
1290419,75363,,
142395,140934,,
58674,70846,,
1256316,161460,,
1534823,367966,,
86892,96112,,
10343,5241,,
231169,71767,,
1380101,279096,,
155697,37938,,
1844,9765,,
56159,42772,,
120130,181565,,
24378,6173,,
1397873,11209,,
1018064,48962,,
1450860,333318,,
1503945,42481,,
225755,57241,,
54716,8363,,
52722,259358,,
34330,287717,,
120571,393079,,
1745557,17375,,
1895,57476,,
32410,3539,,
1478372,3115,,
1568142,77771,,
3999,12448,,
1088672,282984,,
64986,192133,,
54324,82327,,
10595,35109,,
35911,60824,,
142874,52277,,
3140,121230,,
60279,268531,,
557927,196024,,
77007,14555,,
154035,102668,,
240841,189279,,
76106,11494,,
1068891,48748,,
552227,11791,,
1217273,10660,,
17419,294016,,
103927,86416,,
1342045,282116,,
1193723,42120,,
141328,14072,,
107009,25212,,
8872,113784,,
1101,9614,,
167293,23830,,
575814,24134,,
1206373,39493,,
45114,27172,,
143205,80327,,
572076,45013,,
201366,86709,,
45041,46529,,
43257,29229,,
20235,1958,,
171924,7300,,
97935,99449,,
3911,10357,,
38127,10644,,
59784,82424,,
101625,39824,,
139926,20127,,
152492,31768,,
3346,36488,,
1902098,75969,,
10804,11939,,
85178,25977,,
1584674,357540,,
169265,356298,,
1390718,286313,,
21411,18011,,
79633,69526,,
1341279,11160,,
9221,36759,,
57380,9343,,
1234153,233490,,
1718162,335970,,
8772,2701,,
16307,18561,,
139542,321757,,
11217,11680,,
191438,131729,,
74197,676,,
992989,49073,,
80495,36600,,
10871,392961,,
237363,180900,,
73884,315837,,
16407,9513,,
52304,23050,,
11024,65291,,
16607,267860,,
66884,193321,,
13242,10316,,
1474068,271983,,
17373,1539,,
1003,10656,,
47969,21311,,
1613886,750,,
948509,37698,,
1480246,8844,,
1770726,328483,,
87265,142487,,
1878511,30994,,
20368,112083,,
118745,64316,,
14592,11846,,
1111170,29124,,
13094,17654,,
237027,410117,,
1124419,109391,,
1210023,28526,,
73149,386172,,
70985,242835,,
1410478,370755,,
94427,37432,,
2391,214756,,
50217,391997,,
8977,202831,,
52442,44990,,
86923,306964,,
1674144,245844,,
7320,257,,
332422,67062,,
1663318,41311,,
1003178,14320,,
85690,51022,,
10952,173467,,
1466852,25431,,
59017,14544,,
14028,20025,,
79875,42216,,
2231,1389,,
1832743,448449,,
3496,4513,,
956518,153161,,
552007,18148,,
61167,10657,,
89810,84084,,
1470511,336206,,
1757691,293767,,
93815,24792,,
1933,37305,,
1248,1949,,
563650,23990,,
97989,44919,,
555562,16692,,
98087,167177,,
150082,242131,,
114326,35463,,
143410,51143,,
1742702,241259,,
302179,128780,,
25178,130650,,
1147362,16359,,
106160,21490,,
56105,42636,,
1192320,10246,,
18296,1380,,
1591221,277690,,
2497,88192,,
119903,596,,
42279,9476,,
41245,27978,,
911680,81242,,
110809,15173,,
66606,6116,,
1397450,159039,,
116586,36971,,
80994,13696,,
89109,352492,,
16926,41504,,
98476,122160,,
90000,156339,,
136777,84066,,
126235,11870,,
89376,22731,,
1293209,6278,,
40944,5064,,
37937,9386,,
41226,43518,,
76742,409447,,
61555,15066,,
552226,23220,,
1015896,50838,,
1024396,394170,,
1310522,265018,,
1302461,255497,,
20425,18971,,
1576985,23305,,
118364,394047,,
20879,41758,,
55428,32051,,
73539,19898,,
1549169,341689,,
58828,9732,,
47838,50294,,
550840,267872,,
10403,37315,,
1487893,19846,,
101420,28520,,
1603926,255772,,
64930,10806,,
1381975,34106,,
14792,6346,,
137778,46923,,
1736419,119675,,
1728276,42483,,
31071,36275,,
1723429,1421,,
100920,13911,,
1602205,391757,,
1276792,165718,,
1331024,276844,,
23974,32043,,
17838,59861,,
71408,29263,,
83623,65503,,
1539940,333352,,
19767,124073,,
940,509,,
30119,6081,,
5412,59570,,
549452,28070,,
1421493,31122,,
100840,28445,,
1250242,3083,,
12462,843,,
1592589,7457,,
5081,81025,,
10841,36586,,
72513,17914,,
1029324,90560,,
929304,20431,,
1197738,36784,,
79623,58244,,
158390,28355,,
205204,40205,,
7868,6283,,
1737127,28256,,
1342430,41822,,
1175103,31124,,
2436,900,,
74875,67880,,
33836,17037,,
7085,61669,,
1609275,6068,,
133049,313676,,
1162493,124393,,
1607994,392961,,
55821,18995,,
52144,18167,,
144050,117211,,
2250,376660,,
77234,41517,,
72248,12446,,
1298540,26925,,
551804,71723,,
45863,168501,,
105352,150658,,
1842652,339964,,
74358,285733,,
16972,46458,,
7547,38285,,
64856,270938,,
147016,358505,,
68277,550,,
89895,42464,,
1180941,381507,,
1835956,397403,,
70412,266040,,
1037701,36236,,
1692301,15590,,
11028,78546,,
110472,82418,,
30223,3083,,
226566,57627,,
3262,26530,,
1225851,13948,,
2772,52337,,
1037,203,,
1189252,206725,,
117636,131944,,
55261,9702,,
1533264,191850,,
27321,660,,
96053,29481,,
20510,297736,,
113534,58384,,
1432202,393764,,
964614,19918,,
30882,14872,,
1669957,241251,,
3894,7299,,
129059,25846,,
35545,755,,
1321956,116991,,
223126,345938,,
6861,36763,,
1405856,45560,,
39674,4837,,
1002639,295273,,
3474,198652,,
4795,4436,,
3172,654,,
112645,10200,,
12132,10692,,
1188113,87897,,
8237,34623,,
56895,240723,,
172888,214075,,
237448,50186,,
113886,14289,,
1216462,25338,,
10862,242076,,
921,79433,,
155282,7305,,
1491583,157827,,
1166141,1660,,
26854,11109,,
180527,36797,,
47944,47952,,
214862,116780,,
17028,4182,,
586695,79367,,
41226,131504,,
80757,147264,,
55271,76395,,
1713832,121856,,
92276,30347,,
44735,291805,,
1896709,157515,,
78197,170194,,
87015,403357,,
121868,306964,,
127892,13391,,
81942,17136,,
83586,40722,,
1866031,111188,,
20491,15670,,
2537,44963,,
76857,79779,,
81000,401513,,
5148,7015,,
10080,9446,,
4091,25894,,
143073,14236,,
1693202,42536,,
34452,3941,,
30687,18691,,
1463131,332976,,
78057,47993,,
44366,22034,,
1197566,344339,,
47000,4193,,
1932,6620,,
8487,147886,,
1525832,178915,,
113,160139,,
1035444,104043,,
9567,45132,,
40332,4977,,
76826,15097,,
28617,12116,,
12158,20620,,
1020081,138022,,
2502,77775,,
133230,20853,,
1165300,180420,,
97956,77171,,
1167611,63215,,
69951,36817,,
148803,174925,,
39145,4727,,
34755,3088,,
1463002,10568,,
26291,13177,,
1462944,16157,,
97929,38681,,
23506,48150,,
106765,62697,,
3084,1452,,
83704,18865,,
28871,89,,
144612,92312,,
18071,21866,,
94833,15394,,
29369,49953,,
183057,11618,,
20829,46916,,
120888,193726,,
1609235,6068,,
13617,27601,,
280847,62143,,
1012069,97038,,
78086,911,,
3417,168535,,
13819,26884,,
35235,11211,,
15853,353610,,
16418,30074,,
1825404,295144,,
3734,122270,,
1779489,11454,,
2879,686,,
185955,42241,,
13252,870,,
45407,84332,,
20251,1961,,
38832,38317,,
1431203,250538,,
62449,10045,,
1050908,18120,,
1365320,130452,,
38526,11042,,
134658,149910,,
1494522,10724,,
88168,418969,,
14227,48110,,
98392,317981,,
4175,80659,,
1110451,21488,,
17648,256740,,
1644584,8198,,
92822,24913,,
111684,40818,,
92189,24683,,
17882,42108,,
1116312,393765,,
114536,35668,,
2765,42156,,
1170656,102780,,
1803676,356305,,
30017,3632,,
3712,47947,,
41283,16082,,
1326503,45522,,
233183,146783,,
60884,119283,,
11850,109962,,
581686,80343,,
136761,86404,,
157582,55347,,
210348,37950,,
613,15371,,
62535,44588,,
1740007,48834,,
90333,26718,,
3366,45184,,
1141877,381284,,
26755,9056,,
466505,416477,,
4765,31504,,
1264226,279254,,
1760265,39024,,
51965,29896,,
578735,58231,,
927686,44796,,
1186832,17481,,
1234,14484,,
1540258,328901,,
120510,27907,,
1023,102,,
104442,121111,,
1157328,49225,,
20126,84087,,
141341,61523,,
11006,149871,,
133214,247218,,
9273,12771,,
1159,1380,,
1092011,56171,,
60719,81438,,
226384,53805,,
94752,39449,,
96921,27091,,
27392,49133,,
10486,402,,
26054,13905,,
1485772,283445,,
4512,32042,,
1581103,59962,,
574130,10572,,
39185,51052,,
51944,271467,,
119255,16933,,
74242,9787,,
10872,37259,,
1032801,354776,,
101871,28751,,
1452392,31280,,
51720,6974,,
1178481,65992,,
1266247,173465,,
64454,284135,,
97425,24012,,
86105,24571,,
87722,406990,,
548002,34772,,
166951,204839,,
19483,33721,,
237434,110733,,
1169391,72615,,
1320285,18919,,
1156195,137669,,
123737,21719,,
125527,41121,,
1079084,159667,,
8522,84718,,
1519716,68728,,
125629,29436,,
1527976,347969,,
1609718,100287,,
1041,262,,
124966,26130,,
1468021,270343,,
1747279,340945,,
55637,9939,,
8874,391997,,
24343,1895,,
74302,77805,,
880,14181,,
1244813,45793,,
94452,79893,,
14970,31498,,
349004,38018,,
1478021,344906,,
118577,83944,,
62019,408508,,
1981,34152,,
27544,2625,,
1346976,172972,,
10263,79921,,
137966,28205,,
352,214756,,
2109,174,,
131047,72821,,
114509,11586,,
1297114,116149,,
112393,143355,,
4201,11970,,
60077,242512,,
56881,22102,,
86333,20591,,
1123483,322476,,
940258,45801,,
29141,94344,,
228758,42788,,
35,788,,
39601,48645,,
27941,43822,,
235233,178736,,
105141,41311,,
578081,313074,,
14364,25503,,
1620088,50670,,
102920,89924,,
89013,22606,,
7218,168705,,
7301,9570,,
59238,7457,,
17735,44490,,
58419,9662,,
1527315,37628,,
1083698,134881,,
95788,26617,,
1046531,101609,,
10487,43485,,
117695,125873,,
937326,49684,,
182081,708,,
27396,70816,,
1114608,112160,,
562719,25032,,
4024,581,,
29685,8872,,
24969,47327,,
1635863,302150,,
35792,58333,,
16523,18196,,
1880749,390989,,
54834,99642,,
26472,55739,,
22225,352552,,
1666846,32685,,
851428,22460,,
63739,10118,,
86624,16996,,
95941,10637,,
96721,31773,,
42550,25608,,
1496400,105989,,
974832,26376,,
1466,32387,,
1785454,27207,,
1687326,413666,,
1025090,5503,,
26100,67384,,
37149,250066,,
7370,2454,,
117358,39934,,
29655,9289,,
109996,33055,,
1230749,1613,,
554409,9711,,
227395,74192,,
1956,9583,,
17643,260372,,
1100,218,,
21722,10055,,
2461,7443,,
88317,22112,,
1369,11823,,
24292,143049,,
1363382,49701,,
20187,281230,,
15031,24418,,
76759,9296,,
17303,47893,,
47759,137310,,
15213,11893,,
154395,53355,,
10338,47795,,
56112,9583,,
15684,76758,,
123255,397914,,
23679,25926,,
1651532,77473,,
128445,42679,,
5469,18823,,
16971,342163,,
1219446,14305,,
1552436,330947,,
16851,118340,,
12133,116008,,
1088195,16759,,
149468,81416,,
213830,43837,,
1116859,929,,
1003294,94874,,
20766,24100,,
39024,77882,,
22866,115214,,
44712,215016,,
15757,278154,,
8253,13524,,
23646,355598,,
63442,62439,,
20220,7551,,
588617,112999,,
16776,62614,,
14033,36342,,
58909,9755,,
25216,71118,,
71507,336890,,
8894,11372,,
1704662,424600,,
1300640,259072,,
27804,30497,,
235981,64042,,
1366804,289728,,
28254,22623,,
143186,343289,,
109407,218212,,
1465849,185341,,
8726,10907,,
43708,214139,,
87545,21451,,
1239290,23964,,
2960,137079,,
243076,125891,,
1747919,324552,,
230786,60234,,
12730,14320,,
1230,109439,,
29396,126421,,
13688,71157,,
522,114953,,
131955,104606,,
44978,5486,,
2662,14286,,
146182,26389,,
1773865,11397,,
81242,54279,,
99955,28180,,
7027,13802,,
1469574,83360,,
187902,24567,,
59203,968,,
29263,34778,,
85419,259611,,
18918,41283,,
1290364,162874,,
80746,33055,,
18897,46114,,
56469,8980,,
35320,27191,,
173814,41393,,
1230855,374319,,
109436,10997,,
1102141,133953,,
150568,24858,,
126802,260646,,
83389,111037,,
780,284289,,
1982,12163,,
30615,5549,,
105042,121111,,
1551921,72638,,
1358965,331190,,
17759,19463,,
21182,14207,,
14887,22908,,
87310,13300,,
544038,42164,,
